pubKey	chSlug	chmType	chmSubType	chmUrl	chmThumbUrl	chmStartSeconds	chmEndSeconds	chmSource	chmChurchAssetId
en_ot_kjv	2-chronicles-7	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3740-2-chronicles-07-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-8	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3750-2-chronicles-08-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-8	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3750-2-chronicles-08-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-9	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3760-2-chronicles-09-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-9	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3760-2-chronicles-09-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-10	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3770-2-chronicles-10-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-10	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3770-2-chronicles-10-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-11	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3780-2-chronicles-11-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-11	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3780-2-chronicles-11-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-12	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3790-2-chronicles-12-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-12	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3790-2-chronicles-12-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-13	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3800-2-chronicles-13-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-13	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3800-2-chronicles-13-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-14	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3810-2-chronicles-14-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-14	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3810-2-chronicles-14-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-15	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3820-2-chronicles-15-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-15	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3820-2-chronicles-15-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-16	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3830-2-chronicles-16-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-16	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3830-2-chronicles-16-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-17	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3840-2-chronicles-17-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-17	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3840-2-chronicles-17-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-18	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3850-2-chronicles-18-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-18	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3850-2-chronicles-18-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-19	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3860-2-chronicles-19-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-19	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3860-2-chronicles-19-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-20	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3870-2-chronicles-20-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-20	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3870-2-chronicles-20-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-21	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3880-2-chronicles-21-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-21	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3880-2-chronicles-21-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-22	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3890-2-chronicles-22-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-22	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3890-2-chronicles-22-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-23	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3900-2-chronicles-23-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-23	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3900-2-chronicles-23-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-24	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3910-2-chronicles-24-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-24	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3910-2-chronicles-24-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-25	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3920-2-chronicles-25-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-25	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3920-2-chronicles-25-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-26	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3930-2-chronicles-26-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-26	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3930-2-chronicles-26-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-27	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3940-2-chronicles-27-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-27	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3940-2-chronicles-27-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-28	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3950-2-chronicles-28-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-28	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3950-2-chronicles-28-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-29	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3960-2-chronicles-29-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-29	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3960-2-chronicles-29-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-30	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3970-2-chronicles-30-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-30	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3970-2-chronicles-30-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-31	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3980-2-chronicles-31-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-31	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3980-2-chronicles-31-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-32	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3990-2-chronicles-32-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-32	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-3990-2-chronicles-32-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-33	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4000-2-chronicles-33-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-33	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4000-2-chronicles-33-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-34	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4010-2-chronicles-34-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-34	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4010-2-chronicles-34-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-35	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4020-2-chronicles-35-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-35	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4020-2-chronicles-35-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-36	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4030-2-chronicles-36-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	2-chronicles-36	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4030-2-chronicles-36-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	ezra-1	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4040-ezra-01-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	ezra-1	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4040-ezra-01-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	ezra-2	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4050-ezra-02-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	ezra-2	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4050-ezra-02-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	ezra-3	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4060-ezra-03-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	ezra-3	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4060-ezra-03-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	ezra-4	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4070-ezra-04-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	ezra-4	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4070-ezra-04-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	ezra-5	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4080-ezra-05-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	ezra-5	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4080-ezra-05-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	ezra-6	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4090-ezra-06-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	ezra-6	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4090-ezra-06-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	ezra-7	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4100-ezra-07-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	ezra-7	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4100-ezra-07-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	ezra-8	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4110-ezra-08-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	ezra-8	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4110-ezra-08-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	ezra-9	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4120-ezra-09-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	ezra-9	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4120-ezra-09-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	ezra-10	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4130-ezra-10-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	ezra-10	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4130-ezra-10-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	nehemiah-1	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4140-nehemiah-01-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	nehemiah-1	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4140-nehemiah-01-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	nehemiah-2	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4150-nehemiah-02-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	nehemiah-2	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4150-nehemiah-02-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	nehemiah-3	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4160-nehemiah-03-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	nehemiah-3	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4160-nehemiah-03-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	nehemiah-4	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4170-nehemiah-04-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	nehemiah-4	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4170-nehemiah-04-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	nehemiah-5	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4180-nehemiah-05-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	nehemiah-5	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4180-nehemiah-05-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	nehemiah-6	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4190-nehemiah-06-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	nehemiah-6	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4190-nehemiah-06-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	nehemiah-7	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4200-nehemiah-07-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	nehemiah-7	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4200-nehemiah-07-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	nehemiah-8	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4210-nehemiah-08-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	nehemiah-8	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4210-nehemiah-08-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	nehemiah-9	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4220-nehemiah-09-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	nehemiah-9	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4220-nehemiah-09-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	nehemiah-10	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4230-nehemiah-10-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	nehemiah-10	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4230-nehemiah-10-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	nehemiah-11	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4240-nehemiah-11-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	nehemiah-11	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4240-nehemiah-11-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	nehemiah-12	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4250-nehemiah-12-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	nehemiah-12	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4250-nehemiah-12-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	nehemiah-13	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4260-nehemiah-13-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	nehemiah-13	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4260-nehemiah-13-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	esther-1	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4270-esther-01-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	esther-1	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4270-esther-01-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	esther-2	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4280-esther-02-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	esther-2	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4280-esther-02-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	esther-3	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4290-esther-03-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	esther-3	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4290-esther-03-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	esther-4	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4300-esther-04-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	esther-4	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4300-esther-04-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	esther-5	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4310-esther-05-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	esther-5	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4310-esther-05-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	esther-6	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4320-esther-06-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	esther-6	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4320-esther-06-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	esther-7	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4330-esther-07-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	esther-7	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4330-esther-07-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	esther-8	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4340-esther-08-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	esther-8	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4340-esther-08-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	esther-9	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4350-esther-09-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	esther-9	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4350-esther-09-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	esther-10	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4360-esther-10-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	esther-10	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4360-esther-10-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	job-1	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4370-job-01-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	job-1	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4370-job-01-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	job-2	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4380-job-02-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	job-2	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4380-job-02-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	job-3	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4390-job-03-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	job-3	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4390-job-03-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	job-4	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4400-job-04-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	job-4	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4400-job-04-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	job-5	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4410-job-05-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	job-5	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4410-job-05-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	job-6	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4420-job-06-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	job-6	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4420-job-06-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	job-7	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4430-job-07-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	job-7	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4430-job-07-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	job-8	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4440-job-08-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	job-8	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4440-job-08-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	job-9	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4450-job-09-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	job-9	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4450-job-09-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	job-10	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4460-job-10-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	job-10	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4460-job-10-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	job-11	audio	female	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4470-job-11-female-voice-64k-eng.mp3				ChurchofJesusChrist.org	
en_ot_kjv	job-11	audio	male	https://media2.ldscdn.org/assets/scriptures/the-old-testament/2015-11-4470-job-11-male-voice-64k-eng.mp3				ChurchofJesusChrist.org	
